created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 24 15:05:01 +0000 2023;1,72E+18;Below are their user names at instagram  **i add space between @ and name in case matching same usernames here. &gt &gt   @ motaz_azaiza @ saleh_aljafrawe  @ wizard_bisan1  @ byplestia  @ ahmedhijazee  @ yahya_alfarra  @ eye.on.palestine  @ eye.on.palestine2  &gt &gt &gt &gt ;0;1;0;0;en;3128880124;1,72E+18;EnginerO_o;https://twitter.com/EnginerO_o/status/1716833179712254253
Tue Oct 24 15:05:01 +0000 2023;1,72E+18;you are going to hell man;0;1;0;7;en;3865662375;1,72E+18;yung__mean;https://twitter.com/yung__mean/status/1716833179439665511
Tue Oct 24 15:05:01 +0000 2023;1,72E+18;@Whiskyfett2 @MartinDaubney Hamas is the legal government of Palestine. duly elected and running the country. if the Palestinians don't like or condone Hamas then they must change from within. the same as the Irish people did by condemning the IRA.;0;1;0;0;en;1,36E+18;1,72E+18;TonyWil37771834;https://twitter.com/TonyWil37771834/status/1716833178516889655
Tue Oct 24 15:05:01 +0000 2023;1,72E+18;@davidmdraiman I would free Palestine;0;1;0;4;en;1,44E+18;1,72E+18;MarGiiGraM;https://twitter.com/MarGiiGraM/status/1716833178412060847
Tue Oct 24 15:05:01 +0000 2023;1,72E+18;GUYS IS SCHLATT OKAY? https://t.co/Jx9Su21m3B;0;0;0;2;en;1,47E+18;1,72E+18;G0thyc_Enc0re;https://twitter.com/G0thyc_Enc0re/status/1716833177216651748
Tue Oct 24 15:05:00 +0000 2023;1,72E+18;"one of the more amusing instagram reactions ive seen recently are celebrities posting vaguely supportive platitudes to Palestine (really amounting to calling for a ceasefire) and being told to stay in their lane""""";0;0;0;13;en;817165422;1,72E+18;HKesvani;https://twitter.com/HKesvani/status/1716833175077601687
Tue Oct 24 15:05:00 +0000 2023;1,72E+18;@thenation @IlhanMN The ceasefire must come from Hamas. whom the citizens of Palestine voted into power and which a Palestinian majority support. Hamas has not only the blood of innocent Israelis on their hands. but also the blood of their own innocents on their hands.;0;0;0;0;en;3184157899;1,72E+18;DreKonrad;https://twitter.com/DreKonrad/status/1716833174377124227
Tue Oct 24 15:05:00 +0000 2023;1,72E+18;In light of the recent attacks on #Gaza. we reflect on the words of Mahmoud Darwish that sum up the life of Palestinians in Gaza.  #Palestine https://t.co/NT0JD8e0oS;0;0;0;0;en;1,43E+18;1,72E+18;tanwenmediaen;https://twitter.com/tanwenmediaen/status/1716833173139509255
Tue Oct 24 15:04:59 +0000 2023;1,72E+18;Cant believe I am saying this but Piers Morgan looks like he's at least trying to do actual Journalism over the Palestine and Israel issue;0;0;0;2;en;840070772;1,72E+18;officiallysane;https://twitter.com/officiallysane/status/1716833168387617181
Tue Oct 24 15:04:58 +0000 2023;1,72E+18;@jacksonhinklle FREE PALESTINE FROM https://t.co/5R5pbyzJGW;0;0;0;0;en;1,53E+18;1,72E+18;2frontwar;https://twitter.com/2frontwar/status/1716833167141978301
Tue Oct 24 15:04:58 +0000 2023;1,72E+18;@ev4zq @OffOMR Ø·Ù„Ø¹Øª Ù£Ù  ÙŠØ§ ØºØ§Ù„ÙŠ Ù£Ù ;0;1;0;0;ar;9,94E+17;1,72E+18;GhamdiSaadawy;https://twitter.com/GhamdiSaadawy/status/1716833167120994476
Tue Oct 24 15:04:58 +0000 2023;1,72E+18;I am crying everynight to the poor soul of Palestinians. Israel kept bombing Gaza night and day. My biological father is Arab and I will stand with Palestine.   From the river to the sea. Palestine will be free ðŸ‡µðŸ‡¸;0;0;0;0;en;7,12E+17;1,72E+18;stayweirdRA;https://twitter.com/stayweirdRA/status/1716833166579962168
Tue Oct 24 15:04:58 +0000 2023;1,72E+18;Yes....!!!! I stand with Palestine. Indonesia stand wwith Palestine #IStandWithPalestinians  #IStandWithPalestinians;0;0;0;0;en;1,63E+18;1,72E+18;GamawanMaskar;https://twitter.com/GamawanMaskar/status/1716833164138868774
Tue Oct 24 15:04:58 +0000 2023;1,72E+18;@111wooyo Ø£Ù†ØªÙ Ø¹Ø§Ù„Ø£Ù‚Ù„ Ø§Ù†Ø´Ù‚Øª ØµÙØ­Ø© Ø§Ù„Ø£ØºØ§Ù†ÙŠ Ø£Ù†Ø§ Ø§Ù†Ø´Ù‚Øª ØµÙØ­Ø© Ù‡ÙˆÙ†Ù‚Ø¬ÙˆÙ†Ù‚ Ø§Ù†Ø´Ù‚ Ø¬Ø³Ù…Ù‡ Ù†ØµÙŠÙ†ðŸ˜­ðŸ˜­ðŸ˜­;0;1;0;0;ar;1,62E+18;1,72E+18;mhjwy_2;https://twitter.com/mhjwy_2/status/1716833163610399168
Tue Oct 24 15:04:57 +0000 2023;1,72E+18;guettez la rÃ©action que pour lâ€™annonce du comeback jss deja FOLLE;0;0;0;1;fr;1,64E+18;1,72E+18;oneweaklys;https://twitter.com/oneweaklys/status/1716833160548552878
Tue Oct 24 15:04:57 +0000 2023;1,72E+18;@SalmaHa14100967 @TheMuslim786 Wah if it happens to one guy or child in palestine after what? 5000 not on not 2 freaking 5 thousand rockets or missiles thrown at israel. fake my ass. you guys dont have internet over palestinian region maybe not the entire world. hundreds of women were kidnapped why dont you -;0;1;0;0;en;1,15E+18;1,72E+18;positive_Sahith;https://twitter.com/positive_Sahith/status/1716833160200393004
Tue Oct 24 15:04:56 +0000 2023;1,72E+18;Free Palestine. Donâ€™t participate in the killing of innocent civilians of Palestine. Say No to your government and let them stop supporting this barbaric Israeli aggression. #Gazabombing #Gaza #FreedomForPalestine #america #usa #London #Genocide_of_Palestinians #uk;0;0;0;0;en;1,48E+18;1,72E+18;Denverado1;https://twitter.com/Denverado1/status/1716833157415407625
Tue Oct 24 15:04:55 +0000 2023;1,72E+18;@kolonjar @Israel I can respect your opinion on this. But letâ€™s be real. Hamas is Palestine. It was a Declaration of war on  10/7. â€œNot crimesâ€ but I weep for the Palestinian people as much as I did the Germans when we bombed the shit out of Germany. Sad but necessary to stop evil.;0;1;0;0;en;7,60E+17;1,72E+18;klay_anderson;https://twitter.com/klay_anderson/status/1716833153979957366
Tue Oct 24 15:04:55 +0000 2023;1,72E+18;Whatever is happening in Palestine before cursing the west. blame your leaders of the Muslim ummah. This Ummah is so polarised that the west has been dominating us since ages. Wake up. Get united. Remember Mehmat or Ayubi didnâ€™t wait for The Mahdi.  #Gaza_Genocide;0;0;0;0;en;1,29E+18;1,72E+18;murtazahassan41;https://twitter.com/murtazahassan41/status/1716833151463649428
Tue Oct 24 15:04:54 +0000 2023;1,72E+18;While British 'pro-free speech' fanatics continue to call for the criminalisation of anyone waving a Palestine flag. &amp  demonise as 'pro-Hamas extremists' anyone showing any public concern for innocent Palestinians. here's some young men in New York. ðŸ‡µðŸ‡¸ ðŸ‡®ðŸ‡±  https://t.co/m76yeSqlAD;4;1;10;13;en;2813049204;1,72E+18;docrussjackson;https://twitter.com/docrussjackson/status/1716833150570221603
Tue Oct 24 15:04:54 +0000 2023;1,72E+18;@realtawfik @NoyHilda @halfbakedhumans @Hussein93610296 @ShaykhSulaiman Palestine is a failed state. none of their neighbours want them but the west loves them. Shows how far many have come from reality;0;0;0;0;en;1051779512;1,72E+18;Mauaob;https://twitter.com/Mauaob/status/1716833149861417350
Tue Oct 24 15:04:54 +0000 2023;1,72E+18;ÙÙ‡Ù…Øª Ù…Ø´Ø§Ø¹Ø± Ø§Ù„Ø£Ù…Ù‡Ø§ØªðŸ¥²ðŸ’ž https://t.co/J7xwa2a0C7;0;0;0;3;ar;1,53E+18;1,72E+18;foo_shua;https://twitter.com/foo_shua/status/1716833147730702672
Tue Oct 24 15:04:54 +0000 2023;1,72E+18;#Palestine #Israel #Hamas @IDF #HostageRelease #hostage #Gaza;0;0;0;0;qme;181253654;1,72E+18;shaikh_faltan;https://twitter.com/shaikh_faltan/status/1716833147101307158
Tue Oct 24 15:04:53 +0000 2023;1,72E+18;Biden and #IsraelTerrorists supporters have no evidence no pictures no videos to prove &amp  they have the audacity to behave as if nothing is happening in #Gaza #Palestine   #IsraelTerrorists https://t.co/dCwuI3AH9D;0;0;1;2;en;1,44E+18;1,72E+18;JUS_FANofRG;https://twitter.com/JUS_FANofRG/status/1716833145306374153
Tue Oct 24 15:04:53 +0000 2023;1,72E+18;@AlHadath @EmmanuelMacron mais fermes lÃ  Jupiter. le crif est Ã  paris. les nazis en Palestine ne t'apporteront rien que de la haine de deux milliards de musulmans pour la france.;0;0;0;0;fr;1,68E+18;1,72E+18;bestalents2024;https://twitter.com/bestalents2024/status/1716833143901270115
Tue Oct 24 15:04:53 +0000 2023;1,72E+18;@pvlza_ @popculturist2 Yeah. not genocide luv. Blockading is a tactic used since the dawn of man. If Palestine had the capability of doing it. they would and it wouldnâ€™t be a genocide.;0;0;0;0;en;1,51E+18;1,72E+18;Malveillance_R;https://twitter.com/Malveillance_R/status/1716833143779688521
Tue Oct 24 15:04:53 +0000 2023;1,72E+18;@NoahR0b @1b2_r @Israel It can't be clearer. Also. Mouses was in Egypt first then gone to Palestine. Try to come and take Egypt. https://t.co/ckeKhOEccR;0;1;0;0;en;1,04E+18;1,72E+18;MohamedAboal3zm;https://twitter.com/MohamedAboal3zm/status/1716833142865346712
Tue Oct 24 15:04:52 +0000 2023;1,72E+18;@SkyNews Guterres under pressure. Nothing can justify it in most cases bar occupation. Palestine has a right to reclaim its land by any means. If they donâ€™t want to be killed then donâ€™t steal and occupy!;0;0;0;0;en;1,63E+18;1,72E+18;PrincessYas74;https://twitter.com/PrincessYas74/status/1716833140797587811
Tue Oct 24 15:04:52 +0000 2023;1,72E+18;"@SuhaibMahmoud94 @celinjo1 @Willydawildcat @Rana_kamran43 @MarioNawfal Occupation?  As far as I'm aware Israel does not occupy"" Gaza and Gaza was ceded to the Palestinians by the UN.  If you are talking about the land granted to the Israeli's by the UN after the decolonisation of the Palestine region. then you are talking something entirelyâ€¦""";0;0;0;0;en;1,53E+18;1,72E+18;Exogynous;https://twitter.com/Exogynous/status/1716833138897564130
Tue Oct 24 15:04:50 +0000 2023;1,72E+18;ðŸ‡²ðŸ‡¾ðŸ¤ðŸ‡µðŸ‡¸ - In a stadium in #Malaysia. a demonstration in support of #Palestine is taking place. with the expected presence of 20 thousand people and a speech by the country's prime minister. https://t.co/b9bEFip4ny;0;0;0;2;en;1,34E+18;1,72E+18;theinformantofc;https://twitter.com/theinformantofc/status/1716833131603620105
Tue Oct 24 15:04:49 +0000 2023;1,72E+18;MY ATEEZðŸ–¤;0;0;0;0;en;8,80E+17;1,72E+18;ellesmultiheart;https://twitter.com/ellesmultiheart/status/1716833126444613709
Tue Oct 24 15:04:48 +0000 2023;1,72E+18;@itsurghouse559 Shareef bacchiyan ki kami nai h ngl pe ðŸ’€ðŸ˜‚;0;0;0;1;in;1,68E+18;1,72E+18;feeh_sabeel;https://twitter.com/feeh_sabeel/status/1716833125018607835
Tue Oct 24 15:04:48 +0000 2023;1,72E+18;Good way to see that not all Muslims are a problem but we have let in too many problematic people. #Izrael #Palestine #Hamas;0;0;0;0;en;8,41E+17;1,72E+18;DizzyKing76;https://twitter.com/DizzyKing76/status/1716833123701534825
Tue Oct 24 15:04:47 +0000 2023;1,72E+18;@POTUS Go back to Palestine you haters! If you can't assimilate. leave! There is no place in America for your violence. lies and protests!;0;0;0;0;en;63235200;1,72E+18;1NYSEGUY;https://twitter.com/1NYSEGUY/status/1716833120769437915
Tue Oct 24 15:04:47 +0000 2023;1,72E+18;@Phyrdaus_Martey @Muslim_hommie This isnâ€™t even up for a debate. Hamas did the Palestine more harm than good and they donâ€™t not represent the large interests of the innocent babies and other innocent individuals in Gaza;0;1;0;0;en;1,48E+18;1,72E+18;Saturn_made;https://twitter.com/Saturn_made/status/1716833119238836296
Tue Oct 24 15:04:47 +0000 2023;1,72E+18;@paekapooo Ù„Ø§ Ø°ÙˆÙ„ÙŠ ÙŠÙ†Ù‚Ù„Ø¹ÙˆÙ† Ø§Ø³Ø§Ø³Ù‹Ø§ ÙˆØ§Ø¶Ø­ Ø§Ù†Ù‡Ù… Ù…Ùˆ Ù„Ø§ÙŠÙ‚ÙŠÙ†;0;1;0;0;ar;1,53E+18;1,72E+18;RyeEXO;https://twitter.com/RyeEXO/status/1716833118538043754
Tue Oct 24 15:04:47 +0000 2023;1,72E+18;@shokacine @runsheeg43 @kirkins @jakeshieldsajj Proposed but never followed through with. There has never been a Palestine.;0;1;0;2;en;1,45E+18;1,72E+18;HotTake90000959;https://twitter.com/HotTake90000959/status/1716833118156648918
Tue Oct 24 15:04:46 +0000 2023;1,72E+18;@jacksonhinklle Free Palestine;0;0;0;0;et;1,34E+18;1,72E+18;realjimbo_lol;https://twitter.com/realjimbo_lol/status/1716833115946250624
Tue Oct 24 15:04:46 +0000 2023;1,72E+18;@Byoussef Ø¨Ø³ ÙŠØ§ Ø¨Ø§Ø³Ù… Ù„ÙŠØ¹Ù…Ù„ÙˆØ§ ÙÙŠ Ø­Ø§Ø¬Ù‡ Ø§Ø­Ù†Ø§ Ø¨Ù†Ø¯Ø¹ÙŠ ÙƒÙ„ ÙŠÙˆÙ… Ø±Ø¨Ù†Ø§ ÙŠØ­Ù…ÙŠÙ‡;0;0;0;0;ar;294524961;1,72E+18;RANIAMAGDY1;https://twitter.com/RANIAMAGDY1/status/1716833115392573939
Tue Oct 24 15:04:46 +0000 2023;1,72E+18;Some Tamils who support palestine that doesn't means entire tamils supporting palestine As an Indian and Tamilian I will stand up against terrorism;0;1;0;1;en;8,88E+17;1,72E+18;KaneEdwards2505;https://twitter.com/KaneEdwards2505/status/1716833115359084769
Tue Oct 24 15:04:46 +0000 2023;1,72E+18;@NYDailyNews We stand with Palestine ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸ðŸ˜ https://t.co/Tn8rxEJLaL;0;0;0;1;en;1,26E+18;1,72E+18;szx09564069;https://twitter.com/szx09564069/status/1716833113815576644
Tue Oct 24 15:04:46 +0000 2023;1,72E+18;End infanticide Ø¥Ù†Ù‡Ø§Ø¡ Ù‚ØªÙ„ Ø§Ù„Ø£Ø·ÙØ§Ù„ ×§×¥ ×œ×¨×¦×— ×ª×™× ×•×§×•×ª Ú©ÙˆØ¯Ú© Ú©Ø´ÛŒ Ø±Ø§ Ù¾Ø§ÛŒØ§Ù† Ø¯Ù‡ÛŒØ¯ #qaza #palestine #Isreal https://t.co/KZu4fWdrVj;0;0;0;0;und;3385818580;1,72E+18;ali_ramzdar;https://twitter.com/ali_ramzdar/status/1716833113710678153
Tue Oct 24 15:04:45 +0000 2023;1,72E+18;@jacksonhinklle We have all the supporters of Palestine in USA;0;0;0;1;en;1,48E+18;1,72E+18;happyjohny2;https://twitter.com/happyjohny2/status/1716833112569811267
Tue Oct 24 15:04:45 +0000 2023;1,72E+18;@CathyMo41926708 @AmyMek Please donâ€™t mention Iran just say Islamic Republic. Majority of Iranians donâ€™t give a shit about Palestine.;0;0;0;0;en;635691694;1,72E+18;libertyusir;https://twitter.com/libertyusir/status/1716833111487725687
Tue Oct 24 15:04:45 +0000 2023;1,72E+18;@MMAPALESTINEUSA @StopAntisemites Are you hiding there in Palestine? Keep your head low. pal.;0;1;0;1;en;1,37E+18;1,72E+18;jonny_55588;https://twitter.com/jonny_55588/status/1716833109222813920
Tue Oct 24 15:04:45 +0000 2023;1,72E+18;@DrEliDavid @DineshDSouza American Jews consistent with the writings of Moses support Palestine. The Zionists do not like to see them with their own eyes https://t.co/m9AEsjywRn;2;0;1;7;en;1,40E+18;1,72E+18;I6kOS4hh8hFU7M9;https://twitter.com/I6kOS4hh8hFU7M9/status/1716833108895375788
Tue Oct 24 15:04:44 +0000 2023;1,72E+18;Simple @Keir_Starmer's @UKLabour hypocrisy over #Gaza #Palestine ðŸ‘‡ðŸ½ðŸ‘‡ðŸ½#r4today #wato;0;0;0;0;en;22560768;1,72E+18;TonyDowling;https://twitter.com/TonyDowling/status/1716833107125694953
Tue Oct 24 15:04:44 +0000 2023;1,72E+18;@Aboniface001 @damnthatsfujii @RimMahfouz96 @turtleboxer1 @typaguy278 @dila_inc @JoshuaDone @engineer193 @CensoredMen Israel wanted a 2 state resolution??? Is that why when the UN proposed something of the sorts they went into Palestine and literally massacred women and children and took most of the land for themselves? God I hate people who only talk with their ass. Please learn history.;0;1;0;0;en;1,52E+18;1,72E+18;Amadridfan7;https://twitter.com/Amadridfan7/status/1716833105422561401
Tue Oct 24 15:04:44 +0000 2023;1,72E+18;Ø¥Ø´Ù…Ø¹Ù†Ø§ ÙÙ„Ù€Ù€Ù€Ù€Ø·ÙŠÙ†ðŸ¤¯â€¼ï¸Ø£Ù‚ÙˆÙ‰ Ø±Ø¯ Ù…Ù† Ø·ÙÙ„ ØµØºÙŠØ±ðŸ˜³ðŸ’” #Ø§Ø³Ø±Ø§ÙŠÙŠÙ„_ØªÙ‚ØµÙ_Ù…ÙˆÙ‚Ø¹_Ù…ØµØ±ÙŠ #PalestineðŸ‡µðŸ‡¸ #Free_PalestineðŸ‡µðŸ‡¸ #Palestine_is_ArabðŸ‡µðŸ‡¸ #Jerusalem_is_Palestine_s_capitalðŸ‡µðŸ‡¸ #I_STAND_WITH_PALESTINEðŸ‡µðŸ‡¸ https://t.co/mtMuQAXolo;0;0;1;2;ar;1,54E+18;1,72E+18;1khaledelmasry;https://twitter.com/1khaledelmasry/status/1716833105410142563
Tue Oct 24 15:04:44 +0000 2023;1,72E+18;@faizanriaz7_ Louder ðŸ”Š;0;0;0;0;en;1,64E+18;1,72E+18;shutupxzz;https://twitter.com/shutupxzz/status/1716833104684261795
Tue Oct 24 15:04:43 +0000 2023;1,72E+18;@ixStrongly @iiABTA Ø¨Ø§Ù„Ù„Ù‡ Ø§Ù„Ø­Ù…Ø¯ Ù„Ù„Ù‡ Ù„Ùƒ Ø±Ø¨ÙŠ;0;0;0;0;ar;9,94E+17;1,72E+18;GhamdiSaadawy;https://twitter.com/GhamdiSaadawy/status/1716833103820607731
Tue Oct 24 15:04:43 +0000 2023;1,72E+18;@AdilMeenai @mahadmalik_20 Oh ya always as it shld be;0;0;0;1;en;1,29E+18;1,72E+18;mujhemaardo;https://twitter.com/mujhemaardo/status/1716833103770255782
Tue Oct 24 15:04:43 +0000 2023;1,72E+18;@jacksonhinklle We support Palestine ðŸ‡µðŸ‡¸;0;0;0;0;en;1,56E+18;1,72E+18;AbdoulAfolabi;https://twitter.com/AbdoulAfolabi/status/1716833102373519694
Tue Oct 24 15:04:43 +0000 2023;1,72E+18;WWWWWWWWWWW;2;0;0;1;und;1,16E+18;1,72E+18;athen_spl;https://twitter.com/athen_spl/status/1716833101257871587
Tue Oct 24 15:04:43 +0000 2023;1,72E+18;@StevieB09074258 @dallo100 odd that... given the hackers can open them and ass christians are being attacked in Israel. if the Jewish start attacking christians in the UK will they be supporting them as well... and has the UK got weapons inspectors in Palestine?   I remember the weapons inspector from theâ€¦;0;0;0;0;en;176734707;1,72E+18;Isobel_waby;https://twitter.com/Isobel_waby/status/1716833100448383367
Tue Oct 24 15:04:42 +0000 2023;1,72E+18;@ictblood @not_so_soberr @BiggBoss1314 @Based_Duck @CricCrazyJohns @priiyyyyyy Palestine somalia syria are so because of this nationalistic behaviour or the lack of money to migrate from there while israelis are still comfortable because they choose to leave war torn area for a safer part of the country or any other country instead of showing bravery.;0;0;0;0;en;1,69E+18;1,72E+18;kachra24;https://twitter.com/kachra24/status/1716833099177402740
Tue Oct 24 15:04:41 +0000 2023;1,72E+18;@Sprinter99800 When they finally launch ground offensive. you'll shout your lungs out that it's genocide. Stop being foolish. Why are you not calling out Hamas and Hezbollah and Iran for fueling instability in Palestine;0;0;0;0;en;39247360;1,72E+18;koloz;https://twitter.com/koloz/status/1716833094852841604
Tue Oct 24 15:04:41 +0000 2023;1,72E+18;Didn't know that every single person in Israel (Occupied Palestine)  knew at least one Palestinian.  Comes to show the lack of humanity from those not demanding the genocide stop.  #FreePalestineFormZionistOccupation  #FreePalestine  #Gaza_Genocide;0;0;0;0;en;9,82E+17;1,72E+18;Mohammed_Kapiel;https://twitter.com/Mohammed_Kapiel/status/1716833093817139475
Tue Oct 24 15:04:41 +0000 2023;1,72E+18;@Sholabaggio We should stop limiting the isreal/Palestine to October 7th event and we should also not view it from the lens of religion.Those Palestinians have been going through difficulties.i still don't understand how in this 21st century people can still be going through apartheid system;0;0;0;0;en;546445810;1,72E+18;skilbanji;https://twitter.com/skilbanji/status/1716833093661937693
Tue Oct 24 15:04:41 +0000 2023;1,72E+18;@JoeBiden We stand with Palestine Resign Biden;0;0;0;4;en;1,11E+18;1,72E+18;Akhanmevric;https://twitter.com/Akhanmevric/status/1716833092198150242
Tue Oct 24 15:04:41 +0000 2023;1,72E+18;@truthlover44 @DrEliDavid @metpoliceuk Eh? Are you trying to say none of the free Palestine protesters are violent? And by the way. carpet bombing means flattening everything. Israel has left plenty of Gaza buildings standing. so you're militarily wrong there.;0;1;0;1;en;3160066337;1,72E+18;artritchie;https://twitter.com/artritchie/status/1716833092080656612
Tue Oct 24 15:04:40 +0000 2023;1,72E+18;@jacksonhinklle Pakistan stand with palestine ðŸ‡µðŸ‡¸;0;0;0;5;en;1,70E+18;1,72E+18;FaisalMalik1181;https://twitter.com/FaisalMalik1181/status/1716833091589947454
Tue Oct 24 15:04:40 +0000 2023;1,72E+18;@9arrf Ø§Ø¨ ØµÙ„Ø¹Ø© Ù‚Ø§Ù…Øª Ù„ÙŠÙ‡Ùˆ Ø´Ø¹Ø±Ù‡ ðŸ˜‚;0;0;0;1;ar;3617104995;1,72E+18;_bzori_;https://twitter.com/_bzori_/status/1716833089698296269
Tue Oct 24 15:04:40 +0000 2023;1,72E+18;I Stand With Palestine  #Gaza_Genocide  #Palestine https://t.co/EkRdB5fUwu;0;0;0;1;en;8,56E+17;1,72E+18;Syedmnadeem;https://twitter.com/Syedmnadeem/status/1716833088909803796
Tue Oct 24 15:04:38 +0000 2023;1,72E+18;@HilzFuld How big is Palestine ?How big is Gaza ? Isreal is starting to look smaller and weaker than they have portrayed.Pride before fall .Isreal is experiencing it .David and Goliath.Palestine would stand by Gods grace.Am a Christian .with all my heart and souls I stand with Palestine ðŸ’™;0;0;0;3;en;9,36E+17;1,72E+18;kume0011;https://twitter.com/kume0011/status/1716833079724265534
Tue Oct 24 15:04:38 +0000 2023;1,72E+18;@Marchfoward ya Allah swt berikanlah kemenangan untuk palestine....allahuakbarr!!!;0;0;0;1;in;1,39E+18;1,72E+18;RazaliAzrul;https://twitter.com/RazaliAzrul/status/1716833079606874514
Tue Oct 24 15:04:37 +0000 2023;1,72E+18;Boycott companies complicit in Israel's illegal and violent occupation of Palestine!  Find out more on https://t.co/X4PoSL3864 https://t.co/JgVVR3r54d;0;0;1;1;en;201537748;1,72E+18;HumanAidAdvoc;https://twitter.com/HumanAidAdvoc/status/1716833077841068213
Tue Oct 24 15:04:37 +0000 2023;1,72E+18;Palestine #crypto donation scams emerge amid Israel-Hamas war https://t.co/aUUrL8Cd4T  Scammers capitalising on horrific events with #fake fundraisers. #CyberCrime #CyberFraud #OnlineScam #Scam #Fraud #IsraelHamasWar #Cryptocurrency #CryptoScam;0;0;0;0;en;122061621;1,72E+18;LaneSystems;https://twitter.com/LaneSystems/status/1716833076440129582
Tue Oct 24 15:04:36 +0000 2023;1,72E+18;@DC_Draino Stop Gaza genocide ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸ðŸ•Šï¸;0;0;0;0;en;1,28E+18;1,72E+18;AdiAdil89;https://twitter.com/AdiAdil89/status/1716833074888180194
Tue Oct 24 15:04:36 +0000 2023;1,72E+18;@Melomaniac_08 @9090_soul Lmao. makes all sense now;0;0;0;1;en;1,57E+18;1,72E+18;YukaAgust;https://twitter.com/YukaAgust/status/1716833073743217125
Tue Oct 24 15:04:36 +0000 2023;1,72E+18;@AbdullahElshrif Free palestine;0;0;0;0;et;3643741758;1,72E+18;Abdelrhman7179;https://twitter.com/Abdelrhman7179/status/1716833072723775762
Tue Oct 24 15:04:36 +0000 2023;1,72E+18;Guys codeslime reference in crob?!?!? /j https://t.co/JXuwiyMNh6;0;1;0;2;en;1,51E+18;1,72E+18;w0rmf0od_;https://twitter.com/w0rmf0od_/status/1716833072266478027
Tue Oct 24 15:04:35 +0000 2023;1,72E+18;quite shocked ngl bc sheâ€™s french &amp  she was so passionate about it. she was literally about to cry. then she asked all our opinions about it &amp  this polish girl spoke &amp  i thought she was gonna be against it but even she supports palestine;0;1;0;1;en;1,25E+18;1,72E+18;teednd;https://twitter.com/teednd/status/1716833069842472995
Tue Oct 24 15:04:35 +0000 2023;1,72E+18;@saifahmed75 Sorry...you asked one team.... Then its England;0;0;0;0;en;1,52E+18;1,72E+18;MisbahBaqer;https://twitter.com/MisbahBaqer/status/1716833067757691194
Tue Oct 24 15:04:34 +0000 2023;1,72E+18;i was completely zoned out in my lecture &amp  the minute my lecturer started talking about whatâ€™s happening in palestine. i zoned back in;0;1;0;0;en;1,25E+18;1,72E+18;teednd;https://twitter.com/teednd/status/1716833066667434177
Tue Oct 24 15:04:34 +0000 2023;1,72E+18;Such a gorgeous song Ily Matt berry https://t.co/hM2vVyxEMC;0;0;0;0;en;1,45E+18;1,72E+18;saintlyfavour;https://twitter.com/saintlyfavour/status/1716833063286808958
Tue Oct 24 15:04:33 +0000 2023;1,72E+18;The best response anyone has given is â€œfree Palestineâ€.   How does that work? What are you really asking for?   Are you asking that Israel leaves the current place they are â€œoccupyingâ€?;0;1;0;0;en;2954726829;1,72E+18;Cicerorian_;https://twitter.com/Cicerorian_/status/1716833062368182410
Tue Oct 24 15:04:33 +0000 2023;1,72E+18;@jacksonhinklle The Israeli army beats Christian clergy in Jerusalem/Palestine https://t.co/mgvY1cT4Jl;0;0;0;0;en;9,49E+17;1,72E+18;q6Bavr32QHBgew0;https://twitter.com/q6Bavr32QHBgew0/status/1716833061621690747
Tue Oct 24 15:04:33 +0000 2023;1,72E+18;@adamcwejman Free Palestine.;0;0;0;0;et;1,65E+18;1,72E+18;Stefan918517429;https://twitter.com/Stefan918517429/status/1716833058706595899
Tue Oct 24 15:04:32 +0000 2023;1,72E+18;@MuhammadSmiry Free Palestine ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸ðŸ‡µðŸ‡¸;0;0;0;0;et;1,17E+18;1,72E+18;Mohammed10akram;https://twitter.com/Mohammed10akram/status/1716833057192509805
Tue Oct 24 15:04:30 +0000 2023;1,72E+18;Ø§Ù„Ù„Ù‡ Ø§ÙƒØ¨Ø± ðŸš€ðŸ’ª Ù…Ø´Ù‡Ø¯ Ù„ØµÙˆØ§Ø±ÙŠØ® Ø¹Ù„Ù‰ ØªÙ„ Ø£Ø¨ÙŠØ¨  #Gaza #Israel #Hamas #Palestine #Rafah #Gaza_Genocide #IsraeliNewNazism #Ø§Ù„Ù‡Ù„Ø§Ù„_Ù…ÙˆÙ…Ø¨Ø§ÙŠ  #Ø§Ù„Ø­Ø±Ø¨_Ø§Ù„Ø¹Ø§Ù„Ù…ÙŠØ©_Ø§Ù„Ø«Ø§Ù„Ø«Ø©  #ÙƒØªØ§Ø¦Ø¨_Ø§Ù„Ù‚Ø³Ø§Ù…  #Ø§Ø¹ØµØ§Ø±_ØªÙŠØ¬  #ÙÙ„Ø³Ø·ÙŠÙ†_Ø§Ù„Ø§Ù†  #Ù…Ø³ØªØ´ÙÙ‰_Ø§Ù„Ù‚Ø¯Ø³ https://t.co/38m9DxqyeR;3;1;2;13;ar;8,47E+17;1,72E+18;H74ello5;https://twitter.com/H74ello5/status/1716833049453973874
