full_text,created_at,id_str,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
@tbilaal1 Hero shima.,Tue Oct 24 15:07:39 +0000 2023,1716830000000000000,0,1,0,0,es,1637810000000000000,1716820000000000000,shutupxzz,https://twitter.com/shutupxzz/status/1716833840281632783
@mohsinjutt838 @jacksonhinklle Paper tiger? Living in America standing with Palestine.,Tue Oct 24 15:07:39 +0000 2023,1716830000000000000,0,0,0,0,en,1586050000000000000,1716520000000000000,poerio_richard,https://twitter.com/poerio_richard/status/1716833840000373162
@jacksonhinklle I pray for the day when the children of Syria. Palestine &amp  Iraq wake up to the sound of birds not bombs.   🇵🇸🇵🇸,Tue Oct 24 15:07:39 +0000 2023,1716830000000000000,0,1,1,17,en,1693240000000000000,1716830000000000000,Abubakar1572021,https://twitter.com/Abubakar1572021/status/1716833839157477705
@EdLovesMairuma THERES GONNA BE AN IRON LUNG MOVIE?!!,Tue Oct 24 15:07:38 +0000 2023,1716830000000000000,0,1,0,1,en,1354690000000000000,1716810000000000000,kenjakunuts,https://twitter.com/kenjakunuts/status/1716833837089698274
#غزة Free Palestine https://t.co/3IZvD8wXxm,Tue Oct 24 15:07:38 +0000 2023,1716830000000000000,0,0,0,0,et,2506490148,1716830000000000000,snake99995,https://twitter.com/snake99995/status/1716833835785277613
OH. MY. DAYS. https://t.co/Dh6ymOm6ip,Tue Oct 24 15:07:38 +0000 2023,1716830000000000000,0,0,0,1,en,365940973,1716830000000000000,OhMyCiteh,https://twitter.com/OhMyCiteh/status/1716833834908721623
Palestinian muslins are not Hamas. Jews are not Israel. They belong to Palestine. Israel don't. All they want is live in peace 🕊️🇯🇴 #FreePalestineNow   https://t.co/YC5LWvfHWi,Tue Oct 24 15:07:37 +0000 2023,1716830000000000000,0,0,0,0,en,1189270000000000000,1716830000000000000,Raven3P,https://twitter.com/Raven3P/status/1716833832484430261
@catherine_amayi @Africa4Pal You are right. They aren't mercenaries. They are children of conflict in Palestine,Tue Oct 24 15:07:37 +0000 2023,1716830000000000000,0,0,0,0,en,903594000000000000,1716760000000000000,ferdousoffice1,https://twitter.com/ferdousoffice1/status/1716833830664085701
@mohammed_hijab Big brave Islamic fighter is touring Canada and not joining his so called brothers in Palestine I’ve heard of wanna be gangsters but wanna be terrorists this is a new one 🤡😂😂😂😂,Tue Oct 24 15:07:36 +0000 2023,1716830000000000000,0,0,0,0,en,1566910000000000000,1714990000000000000,lukemur04715497,https://twitter.com/lukemur04715497/status/1716833828881514516
@_AgentRosePetal TU NAZAR NA AYIN AINDA,Tue Oct 24 15:07:36 +0000 2023,1716830000000000000,0,1,0,0,in,1429090000000000000,1716770000000000000,unbotheredeh,https://twitter.com/unbotheredeh/status/1716833828222927028
innocent children.. I stand with Palestine. 🇵🇸🇵🇸🇵🇸,Tue Oct 24 15:07:35 +0000 2023,1716830000000000000,0,0,0,1,en,273701259,1716830000000000000,Scream_THAT,https://twitter.com/Scream_THAT/status/1716833825966432344
@monkey_li_y What happened when Israel occupied Their land #Palestine 75 years ago?  That's what the question should be,Tue Oct 24 15:07:35 +0000 2023,1716830000000000000,0,0,0,0,en,1503590000000000000,1716760000000000000,khaled_o_q,https://twitter.com/khaled_o_q/status/1716833824867545462
@Meryem_lhr Matlab fazool he sochna ha phir b :/,Tue Oct 24 15:07:35 +0000 2023,1716830000000000000,0,0,0,0,de,1385173843,1716820000000000000,Madx143,https://twitter.com/Madx143/status/1716833824473075740
@JoeBiden Nice work on killing 3000 kids in Gaza Joe. Keep it up as your last act budy. who doesn't want to be branded #GenocideJoe,Tue Oct 24 15:07:35 +0000 2023,1716830000000000000,0,0,0,0,en,20334571,1716830000000000000,martani_net,https://twitter.com/martani_net/status/1716833824372605191
@P1nKAPanther here's the grandfather of palestinian nationalism asking his friend for permission to launch a second genocide in Palestine and the middle east. https://t.co/aKqmuWyQP3,Tue Oct 24 15:07:35 +0000 2023,1716830000000000000,0,1,0,0,en,2776541941,1716630000000000000,Jellybeanethics,https://twitter.com/Jellybeanethics/status/1716833823273697410
#Breaking: The Israeli occupation attacks churches and assaults Christians in Jerusalem by beating. dragging. and arresting them.  🇵🇸💔 24.10.2023  ___ #USA #US #France #UK #France #Germany #India   #Russia #ukrainian  #FreePalestine  #Gaza #Palestine  #Israel  #CNN #BBC https://t.co/IegwItXwa1,Tue Oct 24 15:07:34 +0000 2023,1716830000000000000,0,0,1,2,en,822460000000000000,1716830000000000000,AmirBassiouny7,https://twitter.com/AmirBassiouny7/status/1716833821746745582
@Emilio2763 Take a good . long look. This is the eventual outcome of the “Palestine” protests if enough get in power in the US.,Tue Oct 24 15:07:34 +0000 2023,1716830000000000000,0,0,0,1,en,1674950000000000000,1716620000000000000,Justlookin70275,https://twitter.com/Justlookin70275/status/1716833819171655915
When they chant “From the River to the Sea Palestine Will be Free”. they’re forgetting what an Islamic nation actually looks like.,Tue Oct 24 15:07:34 +0000 2023,1716830000000000000,2,3,36,82,en,50468914,1716830000000000000,vonbrauckmann,https://twitter.com/vonbrauckmann/status/1716833818777366671
@Ph_Fhad @ahli_44 لا هو قاعد يتلاعب بالنظام عشان يدخل يحجز في جهتنا,Tue Oct 24 15:07:34 +0000 2023,1716830000000000000,0,1,0,0,ar,994330000000000000,1716830000000000000,GhamdiSaadawy,https://twitter.com/GhamdiSaadawy/status/1716833818026676481
Bombardment on Gaza must stop to save innocent people from getting killed: Omar Abdullah | Indiablooms - First Portal on Digital News Management https://t.co/IFy5TtPynM #OmarAbdullah #IsraelHamasWar #Palestine #GazaUnderAttack,Tue Oct 24 15:07:33 +0000 2023,1716830000000000000,0,0,0,0,en,81334244,1716830000000000000,indiablooms,https://twitter.com/indiablooms/status/1716833815602356311
என் செட்ல இருக்குறவங்க எல்லாம் தம். சரக்குனு ட்வீட் போடும் போது..  நான் மட்டும் நல்ல கருத்துக்களை ட்வீட்டா போட்டுட்டு இருக்கேன்னு நினைக்கும்போது மனம் குளிர்கிறது ☺️,Tue Oct 24 15:07:33 +0000 2023,1716830000000000000,0,0,0,0,ta,1130370000000000000,1716830000000000000,The_Stxrboy,https://twitter.com/The_Stxrboy/status/1716833815132557778
@Aleator91782020 @dqrknesswrld Olhada de amor 🤐 https://t.co/DbQaVAGxE4,Tue Oct 24 15:07:33 +0000 2023,1716830000000000000,0,0,0,0,pt,3598097602,1716740000000000000,aitianformuse,https://twitter.com/aitianformuse/status/1716833814058844182
@1b2_r @IDF Palestine was never its own sovereign country,Tue Oct 24 15:07:32 +0000 2023,1716830000000000000,0,0,0,4,en,1580200000000000000,1716770000000000000,EmmaJam47646246,https://twitter.com/EmmaJam47646246/status/1716833812771152263
Every subfandom won this morning LOL,Tue Oct 24 15:07:32 +0000 2023,1716830000000000000,0,0,0,0,en,778799000000000000,1716830000000000000,alethetamale_,https://twitter.com/alethetamale_/status/1716833812771131838
Dear Palestine. you have filled our hearts with pride.,Tue Oct 24 15:07:32 +0000 2023,1716830000000000000,0,0,0,1,en,75984308,1716830000000000000,IlyasFaiq,https://twitter.com/IlyasFaiq/status/1716833811663827383
United Nations: The number of displaced people in Gaza reached 1.4 million people.  #CeasefireNOW #IsraelAttack #Gaza #GazaGenocides #Palestine #Israel_under_attack #PalestineWar #Gazabombing #Gaza_Genocide #Palestine #Israel #Hamas #Iran #UN #USA #NATO,Tue Oct 24 15:07:32 +0000 2023,1716830000000000000,0,0,0,0,en,1671550000000000000,1716830000000000000,SKnewsII,https://twitter.com/SKnewsII/status/1716833810766311704
nekdo me varujte at neotviram komentare u postu ceskych medii o palestine a izraeli dekuji,Tue Oct 24 15:07:32 +0000 2023,1716830000000000000,0,0,0,1,cs,1263930000000000000,1716830000000000000,zuz4n3ck4,https://twitter.com/zuz4n3ck4/status/1716833810040680475
@nir_ @DeborahChilekwa @jeffsafc @_ZachFoster Man educate yourself ! Palestine is not your land. you stole it ! People (Jews. Christians and Muslims) used to live there peacefully until 1948 when you came and stole the land by force and still trying to take over the whole land.,Tue Oct 24 15:07:31 +0000 2023,1716830000000000000,0,1,0,0,en,248155559,1716500000000000000,mohamed_3li,https://twitter.com/mohamed_3li/status/1716833808522342450
@CuChukwuebuka @buzzedison @RishiSunak @Telegraph What Israel has been doing since 1948 to Palestine is terrorism. Using religion to justify stealing land and killing muslims and christians. That sounds like Terrorism to me,Tue Oct 24 15:07:31 +0000 2023,1716830000000000000,0,0,0,0,en,465994706,1716000000000000000,defshoreZ,https://twitter.com/defshoreZ/status/1716833805011734775
@AndyGni Exactly. claims to be proud and says nada,Tue Oct 24 15:07:30 +0000 2023,1716830000000000000,0,0,0,0,en,1332600000000000000,1716780000000000000,Abztract99,https://twitter.com/Abztract99/status/1716833804902412589
@allaboutMari_ @theyhateyk23 Yes they are,Tue Oct 24 15:07:30 +0000 2023,1716830000000000000,0,0,0,0,en,1624130000000000000,1716820000000000000,Natashasfather,https://twitter.com/Natashasfather/status/1716833804730708223
@shadihamid they should definately get together with  'Queers for Palestine' and create some sort of coalition.,Tue Oct 24 15:07:29 +0000 2023,1716830000000000000,0,1,0,0,en,1663090000000000000,1716800000000000000,paitaliana7,https://twitter.com/paitaliana7/status/1716833799739453736
@Simply_p1 @HisShadowX @PaulHook_em @ClownWorld_ A few Jews grown up in Israel or getting their religious learning in synagogues abroad told that they knew almost nothing about palestine and the suffering of the Palestinian and especially Gaza people until they someday stumble upon the information. And... I know lots of Jews,Tue Oct 24 15:07:28 +0000 2023,1716830000000000000,0,2,0,0,en,1618050000000000000,1716470000000000000,Executivebodyx,https://twitter.com/Executivebodyx/status/1716833794320126312
@rayizdamngued @MOSSADil Because the free Palestine chant actually means calling for the eradication of all Jews. Such a peaceful religion.,Tue Oct 24 15:07:28 +0000 2023,1716830000000000000,0,0,0,0,en,1683090000000000000,1716560000000000000,randalthur,https://twitter.com/randalthur/status/1716833793238274284
There is a massacre in Palestine fake human europe killer israel usa #terroristisrael #tererüstabd #terroreurope https://t.co/vM0MSplAtb,Tue Oct 24 15:07:28 +0000 2023,1716830000000000000,0,0,0,0,en,1524199728,1716830000000000000,mustikaraman50,https://twitter.com/mustikaraman50/status/1716833792449777846
THE BEHEADED PALESTINE BABIES FROM ISRAEL CRIME🤯 WAKEUP WORLD #IsraelAttack #Gaza_Genocide,Tue Oct 24 15:07:27 +0000 2023,1716830000000000000,0,0,1,1,en,818775000000000000,1716830000000000000,cparml94,https://twitter.com/cparml94/status/1716833791266938920
up pes aku aku nk gi palestine aku dh semagat nk mampos,Tue Oct 24 15:07:27 +0000 2023,1716830000000000000,0,1,0,1,in,826767000000000000,1716830000000000000,fyqqooo,https://twitter.com/fyqqooo/status/1716833790172209380
@realstewpeters Some of us Western Christians know that Palestine was colonized by the British long before it became Israel. Maybe you need Christian education before you comment.,Tue Oct 24 15:07:26 +0000 2023,1716830000000000000,0,0,0,0,en,1558510000000000000,1716660000000000000,copythat25,https://twitter.com/copythat25/status/1716833787722743872
@MuhammadSmiry In Makkah too. I’m here right now. Made so much dua for Palestine,Tue Oct 24 15:07:26 +0000 2023,1716830000000000000,0,0,0,0,en,1601230000000000000,1716830000000000000,3PalestineGaza,https://twitter.com/3PalestineGaza/status/1716833786808410149
@mowgli2071 @CensoredMen Funnily no one wanted Jews in Europe so they took them to Palestine and made chaos   You don’t even want to give them your country,Tue Oct 24 15:07:25 +0000 2023,1716830000000000000,0,0,0,0,en,1598360000000000000,1716540000000000000,Lufthansaplanes,https://twitter.com/Lufthansaplanes/status/1716833782748311846
@Billsam390 @BartLad69 @afneil Are Hamas an illegal terrorist organisation in Palestine?,Tue Oct 24 15:07:25 +0000 2023,1716830000000000000,0,1,0,0,en,1395830000000000000,1716540000000000000,MarcoMckayy,https://twitter.com/MarcoMckayy/status/1716833781498392630
@HouseDemocrats @HouseGOP  Interesting point.,Tue Oct 24 15:07:24 +0000 2023,1716830000000000000,0,0,0,0,en,1712900000000000000,1716830000000000000,4peacewjustice,https://twitter.com/4peacewjustice/status/1716833778994393478
I’ve been going around saying “alright cut the shit. We need to talk about Palestine.” Lemme tell you. white folks have been getting MAD,Tue Oct 24 15:07:24 +0000 2023,1716830000000000000,0,0,0,1,en,1243380000000000000,1716830000000000000,_lucus0,https://twitter.com/_lucus0/status/1716833778017157586
@wickdchiq TVO today says she has family in Palestine. It’s hard to be neutral when it’s involved. Instead of showing a modicum of empathy for slaughtered Israelis. she immediately launched into her position on Gaza.,Tue Oct 24 15:07:24 +0000 2023,1716830000000000000,0,0,0,1,en,1671960000000000000,1716630000000000000,HamiltonjanJan,https://twitter.com/HamiltonjanJan/status/1716833776167465355
@Heghoulian I can see that - I think the eschatological overtones apply in reverse as well though. with Zionist manifest destiny to rule over Palestine. Iran takes advantage of the opportunity created by the powder keg of inhumane conditions in Gaza.,Tue Oct 24 15:07:23 +0000 2023,1716830000000000000,0,0,0,0,en,1621210000000000000,1716720000000000000,paradoxEmergent,https://twitter.com/paradoxEmergent/status/1716833774523007197
@EdKrassen I pray for the day when the children of Syria. Palestine &amp  Iraq wake up to the sound of birds not bombs.   🇵🇸🇵🇸,Tue Oct 24 15:07:23 +0000 2023,1716830000000000000,0,0,0,2,en,1693240000000000000,1716830000000000000,Abubakar1572021,https://twitter.com/Abubakar1572021/status/1716833772602310724
Dear @RishiSunak- Prime Minister whom nobody elected!   do not call Putin out as he has made it v clear to US that the British ppl can be wiped out with a click of a button What you should be doing is focusing on trying to create peace and an end to war crimes &amp  genocide!,Tue Oct 24 15:07:23 +0000 2023,1716830000000000000,0,0,0,0,en,1558060000000000000,1716830000000000000,HalleMuh,https://twitter.com/HalleMuh/status/1716833772296081918
now they attacking christians. Torrah Jews in fact anyone they do not think is Jewish does Cleverly support that as well. these MPs need to be taken to  the Hague for their shocking insults to human rights the people of Palestine and much much more. when the Jewish turn on people…,Tue Oct 24 15:07:23 +0000 2023,1716830000000000000,0,0,1,0,en,176734707,1716830000000000000,Isobel_waby,https://twitter.com/Isobel_waby/status/1716833771494994368
@zubairshak13293 @CensoredMen Speak for yourself! I am NOT a murdered or a child abductor! Palestine is currently on fire and I can not wait to see a parking lot! I'm happy to pay for parking to cover the cost of the missle strikes. 😀,Tue Oct 24 15:07:22 +0000 2023,1716830000000000000,0,0,0,1,en,2662022461,1716820000000000000,EmmaEfjlj,https://twitter.com/EmmaEfjlj/status/1716833769083318353
He still uses Snapchat dog filters to take pics and posts them on his story,Tue Oct 24 15:07:22 +0000 2023,1716830000000000000,0,0,0,1,en,1472150000000000000,1716830000000000000,omaristheloml,https://twitter.com/omaristheloml/status/1716833767896014856
@jacksonhinklle Free Palestine 🇵🇸,Tue Oct 24 15:07:22 +0000 2023,1716830000000000000,0,0,0,1,et,191100843,1716830000000000000,5rbshaaat,https://twitter.com/5rbshaaat/status/1716833767476941227
@sobia_nayyar @laxmi_chitfund @_FaridKhan @IrfanPathan Bhai apni Team ko support karo bajaye jalne phukne ke . abhi bhi agar 4 matches jitegi to mauka banega semis ka. bajaye religion ke prachar ke . tumhare Player palestine ke jhande laga rahi cricket ke maidan me apne jhande gadne ke jagah. To humaare yaha ke log to bolenge hi😊,Tue Oct 24 15:07:21 +0000 2023,1716830000000000000,0,0,0,1,hi,593820849,1716500000000000000,anish5985,https://twitter.com/anish5985/status/1716833764540809554
Who's the terrorist now? Free Palestine 🇵🇸☮️,Tue Oct 24 15:07:21 +0000 2023,1716830000000000000,0,0,0,0,en,1103220000000000000,1716830000000000000,ggte_XG,https://twitter.com/ggte_XG/status/1716833764129878474
@vonderleyen Palestine will be free  A large grave that can't be even seen any other place except Palestine 💔  https://t.co/Mro0k49MeR,Tue Oct 24 15:07:21 +0000 2023,1716830000000000000,0,0,0,1,en,2175004257,1716830000000000000,U_HRao1,https://twitter.com/U_HRao1/status/1716833763198677273
not to mention the overwhelming majority of young people support palestine . how do they think this is gonna pan out for them at the polls … legitimately,Tue Oct 24 15:07:20 +0000 2023,1716830000000000000,0,0,0,0,en,1240440000000000000,1716830000000000000,morgndoesntcare,https://twitter.com/morgndoesntcare/status/1716833761562955860
I should have added quotes to my point. I mean the performative ones like hinkle and the dsa. Genuine palestine supporters are fine,Tue Oct 24 15:07:20 +0000 2023,1716830000000000000,0,0,0,0,en,1192370000000000000,1716830000000000000,Princez2593,https://twitter.com/Princez2593/status/1716833760975716530
@bhindi_23 Thoda kam pheko habibi,Tue Oct 24 15:07:20 +0000 2023,1716830000000000000,0,0,0,0,tl,1682390000000000000,1716830000000000000,feeh_sabeel,https://twitter.com/feeh_sabeel/status/1716833760438825064
PUTA QUE PARIUUUUU,Tue Oct 24 15:07:20 +0000 2023,1716830000000000000,0,0,0,0,pt,1257680000000000000,1716830000000000000,auroateez,https://twitter.com/auroateez/status/1716833759541285254
@69Mokona UwU شسمك ؟,Tue Oct 24 15:07:19 +0000 2023,1716830000000000000,0,0,0,0,und,1705300000000000000,1716770000000000000,Trish_050,https://twitter.com/Trish_050/status/1716833755565064671
Dear @asadowaisi it is great to see you &amp  other muslims molvies delivering hard hitting lectures in support of Hamas &amp  Palestine people but none of you go to Ghaza to serve the suffering people. Thank God you talk of insaanyat which was missing in ur dictionary till now.,Tue Oct 24 15:07:18 +0000 2023,1716830000000000000,0,0,0,0,en,1686710000000000000,1716830000000000000,OpenderkOpender,https://twitter.com/OpenderkOpender/status/1716833754008973353
@YecatsLitterbox @HilzFuld Ur painting such a false narrative whats voting if they have no representation?? They have no rights and their life value is lower than the people u want to be the good guys … truth of the matter is no one has suffered more than the Palestine …. In recent years as a people,Tue Oct 24 15:07:18 +0000 2023,1716830000000000000,0,2,0,1,en,1318620000000000000,1716710000000000000,BIGGEEMONEY22,https://twitter.com/BIGGEEMONEY22/status/1716833750993277243
@jpolly22 @TorontoMet From the river to the sea. Palestine will be free!,Tue Oct 24 15:07:17 +0000 2023,1716830000000000000,0,0,0,0,en,1522210000000000000,1716600000000000000,MansMasculinity,https://twitter.com/MansMasculinity/status/1716833748820672832
@Israel It seems that you have lied and believed the lie.😂 Give Palestine water. food. electricity and homes. You do not know humanity. You are playing the role of the victim. you weak people.,Tue Oct 24 15:07:17 +0000 2023,1716830000000000000,0,0,0,1,en,1591010000000000000,1716170000000000000,sedra_al_halaq,https://twitter.com/sedra_al_halaq/status/1716833748313063593
@jaechankz I bet they haven’t even read about what happened,Tue Oct 24 15:07:17 +0000 2023,1716830000000000000,0,0,0,0,en,1624130000000000000,1716830000000000000,Natashasfather,https://twitter.com/Natashasfather/status/1716833747243581914
@POTUS Voted in every election in my life. I’ll be voting. But not for you!  I’ve lived through the lies of 9/11. Afghanistan. Syria. Palestine.  You were the foreign policy guy to make Obama look well complimented with his inexperience. You failed. Again. And again.,Tue Oct 24 15:07:16 +0000 2023,1716830000000000000,0,0,0,0,en,15965284,1716810000000000000,rgcapozzi,https://twitter.com/rgcapozzi/status/1716833745783931283
@GuiraudInd Rien de choquant on invite israel pour parler de la palestine on a tjr les même discours il joue trop sur l'antisémite ou le rempart contre les musulmans à non islamiste  En faite le soucis c'est qu'on veut pas de musulman en France et en europe c'est tout,Tue Oct 24 15:07:16 +0000 2023,1716830000000000000,0,0,0,0,fr,1580940000000000000,1716160000000000000,datajon2,https://twitter.com/datajon2/status/1716833743774810455
I know a group but if I say their name. their fans will camp under all my posts,Tue Oct 24 15:07:16 +0000 2023,1716830000000000000,0,0,0,0,en,1458420000000000000,1716830000000000000,spv1485,https://twitter.com/spv1485/status/1716833743170941331
@POTUS Palestine needs to be a state.  The UN need to get together and enforce the 1947 lines. No Egypt seizing Gaza. no Jordan seizing the West Bank. UN international zone around Jerusalem. And funding ONLY GOES for defense structures. Equal funding to both countries the UN left w/o,Tue Oct 24 15:07:16 +0000 2023,1716830000000000000,0,0,0,0,en,32370661,1716810000000000000,gusnlea,https://twitter.com/gusnlea/status/1716833742218723772
@HananyaNaftali Be human. stand with Israel  Israeli forces being human with a Palestine 3 years old child: https://t.co/Au5sPr5sQE,Tue Oct 24 15:07:15 +0000 2023,1716830000000000000,0,0,0,0,en,57204089,1716800000000000000,vinni_correa,https://twitter.com/vinni_correa/status/1716833740763328991
@tamera @MaritStiles @OntarioNDP @kernaghant There is always more to the story. And she isn't anti-palestine. I am anti terrorist but that doesn't mean I'm anti palestine. They are the ones stuck in the middle. It's always innocent citizens that suffer the crimes of terrorists.,Tue Oct 24 15:07:15 +0000 2023,1716830000000000000,0,0,0,0,en,1673860000000000000,1716810000000000000,NatureLover590,https://twitter.com/NatureLover590/status/1716833738179690851
@Femi_Sorry So Femi admits he has no idea whats really going in Palestine but has jumped on to the free Palestine' band wagon. He won't say either if he supports a Hamas government,Tue Oct 24 15:07:14 +0000 2023,1716830000000000000,0,0,0,0,en,956297262,1716820000000000000,terfislands,https://twitter.com/terfislands/status/1716833737080787429
https://t.co/n5ulDklzYW,Tue Oct 24 15:07:14 +0000 2023,1716830000000000000,0,0,0,0,zxx,948863000000000000,1716830000000000000,kemyuh_,https://twitter.com/kemyuh_/status/1716833735872852037
@Meryem_lhr Ajao inbox,Tue Oct 24 15:07:14 +0000 2023,1716830000000000000,0,0,0,0,es,1385173843,1716810000000000000,Madx143,https://twitter.com/Madx143/status/1716833735197499653
@mohabd11224 لا ابدا  اسمه اهواز,Tue Oct 24 15:07:14 +0000 2023,1716830000000000000,0,1,0,1,ar,1356750000000000000,1716820000000000000,Parsi313iran,https://twitter.com/Parsi313iran/status/1716833733800812690
3 injuries as a result of rockets hitting targets in south of Tel Aviv.  #Gaza #Palestine,Tue Oct 24 15:07:13 +0000 2023,1716830000000000000,0,0,0,0,en,1700170000000000000,1716830000000000000,BreakingMilitar,https://twitter.com/BreakingMilitar/status/1716833732798324940
Update 🚨: #BREAKING Insane!!! ⚠️ Large rocket strike on central Israel. along with recent ATGM attacks from Lebanon.  #Gaza_Genocide #GazaUnderAttack #Gaza #Palestine #Israel #Hamas https://t.co/LAczAT79Px,Tue Oct 24 15:07:13 +0000 2023,1716830000000000000,0,0,1,0,en,1635710000000000000,1716830000000000000,SyedAadilRizvi,https://twitter.com/SyedAadilRizvi/status/1716833732668371085
@jacksonhinklle free free palestine,Tue Oct 24 15:07:13 +0000 2023,1716830000000000000,0,0,0,0,et,1516240000000000000,1716810000000000000,ali123_123_321,https://twitter.com/ali123_123_321/status/1716833731783352702
Hamas-run health ministry reports a devastating toll. with 700 casualties in a single day. The situation remains dire in the midst of ongoing conflict.  #Gaza_Genocide #Hammas #ArmiesToAqsa #Palestine  #فلسطين_الان #مستشفى_القدس #غزة_تستغيث #IsraelTerorrist #Gaza_Genocide #Israel https://t.co/6TbGhLBH5u,Tue Oct 24 15:07:13 +0000 2023,1716830000000000000,0,0,0,0,en,1682110000000000000,1716830000000000000,al_mukhbir,https://twitter.com/al_mukhbir/status/1716833731053515219
literally crying with my work bff on a call over Palestine cause she has loved ones there. My heart breaks more every day 💔,Tue Oct 24 15:07:13 +0000 2023,1716830000000000000,0,0,0,0,en,3179513268,1716830000000000000,emrosemo,https://twitter.com/emrosemo/status/1716833730680217953
Standing with Palestine is not anti-semitism. Not all Jewish people stand with Israel.,Tue Oct 24 15:07:13 +0000 2023,1716830000000000000,0,1,3,11,en,1212350000000000000,1716830000000000000,GodessOshun,https://twitter.com/GodessOshun/status/1716833730466300350
Le Tchad s'assume pour RÉAFFIRMER aux USA qu'il est un ÉTAT SOUVERAIN. Arrêtez de vous MÊLER de nos affaires INTERNES comme nous  N'INGÉRONS jamais dans les VÔTRES. Àu REGARD du soutien à TSAHAL dans le CONFLIT Israél/Palestine. l'occident est MAL PLACÉ comme DONNEUR des LEÇONS .,Tue Oct 24 15:07:12 +0000 2023,1716830000000000000,0,0,1,3,fr,1359090000000000000,1716830000000000000,KoreSeitchi,https://twitter.com/KoreSeitchi/status/1716833729451368957
فلسطين حرة Free Palestine שחררו את פלסטין Palestina libre Wolna Palestyna Frjáls Palestína  Palestina livre آزاد فلسطین  Azad Fələstin Ազատ Պաղեստին 自由巴勒斯坦 Free Palaestinae,Tue Oct 24 15:07:12 +0000 2023,1716830000000000000,0,0,0,0,und,1590320000000000000,1716830000000000000,7amadmargla7,https://twitter.com/7amadmargla7/status/1716833729401008514
@majjodaa1_ Regarding Palestine  The chanting with her name in the stands is important.  The flutter of its flag in every Arab country and amphitheater and everywhere is important.  The cheering with their name is important  Reminding them for good and bad is important.  Their names. stories…,Tue Oct 24 15:07:12 +0000 2023,1716830000000000000,0,0,0,0,en,1442850000000000000,1716830000000000000,Ahmoudaa1,https://twitter.com/Ahmoudaa1/status/1716833728784392661
@jacksonhinklle I hope that one day her dream will come true !  Palestine will be FREE🇵🇸,Tue Oct 24 15:07:12 +0000 2023,1716830000000000000,0,1,0,7,en,1036690000000000000,1716830000000000000,tripchawi,https://twitter.com/tripchawi/status/1716833728729899418
Her hair is recognisable. so I know it's my mother.😭😭 Allah. why did you take her away from me?  حسبنا الله ونعم الوكيل على المغتصبين المحتلين الدخيلين 💔😭 #Palestine  #Gaza_Genocide https://t.co/4Y7AKSkmn1,Tue Oct 24 15:07:12 +0000 2023,1716830000000000000,0,0,0,0,und,1169500000000000000,1716830000000000000,Al_Mamari_1989,https://twitter.com/Al_Mamari_1989/status/1716833726221664681
@Omardizer Free Palestine 🇵🇸🇵🇸✌️,Tue Oct 24 15:07:11 +0000 2023,1716830000000000000,0,0,0,0,et,891282000000000000,1716800000000000000,Mohamed22257095,https://twitter.com/Mohamed22257095/status/1716833721603744068
@__mesarthim @ATEEZofficial I'm SO excited!! 😭😭,Tue Oct 24 15:07:10 +0000 2023,1716830000000000000,0,0,0,1,en,1300900000000000000,1716830000000000000,80spresent,https://twitter.com/80spresent/status/1716833721062666690
Près de 12.000 manifestants en soutien à la Palestine dans les rues de B... https://t.co/a2jRIjrijH via @YouTube,Tue Oct 24 15:07:10 +0000 2023,1716830000000000000,0,0,0,0,fr,274914591,1716830000000000000,kheiratwi,https://twitter.com/kheiratwi/status/1716833717568913717
@vonderleyen I pray for the day when the children of Syria. Palestine &amp  Iraq wake up to the sound of birds not bombs.   🇵🇸🇵🇸,Tue Oct 24 15:07:09 +0000 2023,1716830000000000000,0,0,0,0,en,1693240000000000000,1716830000000000000,Abubakar1572021,https://twitter.com/Abubakar1572021/status/1716833715794723038
@ReaActuelle Les mêmes parasites qu’en Palestine.,Tue Oct 24 15:07:09 +0000 2023,1716830000000000000,0,0,0,0,fr,1631270000000000000,1716540000000000000,Orlando55726724,https://twitter.com/Orlando55726724/status/1716833714158895382
@GeorgeHaidarA @Nytecz Jenže problém je. že teď v Palestině/izraeli jsou u moci garnitury. který v menší (Izr) nebo větší (Hamas) míře na tyhle emoce hrajou. Posledního chladné hlavy si pro jistotu zabili. Arafata otrávili Palestinci. a Rabina zastřelili Likudovci. A teď se tam budou už jenom zabíjet.,Tue Oct 24 15:07:08 +0000 2023,1716830000000000000,0,0,0,0,cs,852108000000000000,1716800000000000000,theistcrusher,https://twitter.com/theistcrusher/status/1716833710497272171
@cnnbrk Why don’t you cover Palestinian victims of atrocities? Over 1000 kids killed in Gaza since 10/07. #Gaza #Palestine #Israel,Tue Oct 24 15:07:07 +0000 2023,1716830000000000000,0,0,0,0,en,1471970000000000000,1716530000000000000,artwithalex,https://twitter.com/artwithalex/status/1716833707154436417
Palestine Merdeka! 🔥🔥🔥,Tue Oct 24 15:07:07 +0000 2023,1716830000000000000,0,0,0,0,et,1440570000000000000,1716830000000000000,AyuInMetaverse,https://twitter.com/AyuInMetaverse/status/1716833705396981824
@HananyaNaftali Be human. stand with Israel  Israeli forces being human with a Palestine 3 years old child: https://t.co/M9gqxMOo3A,Tue Oct 24 15:07:07 +0000 2023,1716830000000000000,0,0,0,0,en,57204089,1491870000000000000,vinni_correa,https://twitter.com/vinni_correa/status/1716833705266905159
