id,username,full_text,created_at,tweet_url
1153,imieipassi,@FiorellaMannoia @RaiRadio2 @daniloreapress @giovannincasa @saverioraimondo @RaiDue @LbarbarossaLuca @andyPERRONI 🫶🏼🫶🏼,Tue Oct 24 15:06:58 +0000 2023,https://twitter.com/imieipassi/status/1716833669883846956
1154,ibrooart,THEN DO SOMETHING ABOUT IT YOU MORON,Tue Oct 24 15:06:58 +0000 2023,https://twitter.com/ibrooart/status/1716833669418233928
1155,MohFitX,@SkyNews If you ever want to know if the person or entity you are in is against humanity and loves war / acts of genocide then yell out “FREE PALESTINE” and the rats just like this London Underground Train will expose themselves,Tue Oct 24 15:06:58 +0000 2023,https://twitter.com/MohFitX/status/1716833669175021887
1156,whatsdatmumbles,@castielswxrld oops,Tue Oct 24 15:06:57 +0000 2023,https://twitter.com/whatsdatmumbles/status/1716833666142282038
1157,Abid66571882516,BREAKING: Tube driver who led 'free Palestine' chant on London Underground train suspended. TfL says  Freedom of speech. only what falls in guide lines of the government agenda,Tue Oct 24 15:06:57 +0000 2023,https://twitter.com/Abid66571882516/status/1716833663302984056
1158,hir03424,@miriwood @MarwaSulaimani @swilkinsonbc Can you prove with real documents that Turkey has killed a civilian in Syria? You will not get anywhere with such lies. Turkey is one of the biggest supporters of Palestine.,Tue Oct 24 15:06:57 +0000 2023,https://twitter.com/hir03424/status/1716833662543815056
1159,bencerbeze,@Akparti sonuç?  nasil kinayacaklarinimi tartistilar! https://t.co/ZFHASfyR6W,Tue Oct 24 15:06:55 +0000 2023,https://twitter.com/bencerbeze/status/1716833656717656548
1161,mominasifali78,#filistin oh sorry I mean #Palestine #viraltrend follow karne wale #socialmedia ke #musalman samajhdar ko ishara kafi hai sirf #dua kafi nahi hai agar himmat hai toh qaum ke zimmedaro se #sawal bhi pucho jinke eik ishare par aap log tablighi ijtema aur eid e milad ke julus 1_2 https://t.co/9DQ5JG02xj,Tue Oct 24 15:06:55 +0000 2023,https://twitter.com/mominasifali78/status/1716833654603981187
1163,_____Wimpy,@hassanwhy_ @TorahJudaism Palestine was so great they went to Greece 🤣🤣🤣🤣,Tue Oct 24 15:06:54 +0000 2023,https://twitter.com/_____Wimpy/status/1716833653823861185
1167,unholygospel,heartbroken that i couldnt make it to @bsd_wav show. life got in my way and i am not okay with it.,Tue Oct 24 15:06:54 +0000 2023,https://twitter.com/unholygospel/status/1716833650086744174
1168,TheeAuthoress,Jesus Pearl Clutching Christ. they’re just praising Victoria Monet. It doesn’t have to be a war on that lady’s behalf. Hell. Ms Good Puss probably already retweeted this.,Tue Oct 24 15:06:53 +0000 2023,https://twitter.com/TheeAuthoress/status/1716833649679847611
1169,Nolasflying,@MalabamiMath Idk i don’t follow her but that has always been her opinion about Palestine,Tue Oct 24 15:06:53 +0000 2023,https://twitter.com/Nolasflying/status/1716833648916447375
1170,shujaatullah3,The management of the war against Palestine is in the hands of the American security apparatus. Don't fool the world @POTUS  From the River to the Sea 🇵🇸 #PalestineWillBeFree In Sha Allah,Tue Oct 24 15:06:53 +0000 2023,https://twitter.com/shujaatullah3/status/1716833645980528869
1172,Jawwad_94,@jacksonhinklle I pray for the day when the children of Syria. Palestine &amp  Iraq wake up to the sound of birds not bombs.   🇵🇸🇵🇸 https://t.co/5iZQNixl4o,Tue Oct 24 15:06:52 +0000 2023,https://twitter.com/Jawwad_94/status/1716833644118200597
1177,Devils__Leftist,@Ostrov_A It isn’t your country. that is Palestine under foreign occupation,Tue Oct 24 15:06:51 +0000 2023,https://twitter.com/Devils__Leftist/status/1716833637319221720
1179,ncctwice,My chest is caving in yall. https://t.co/7Byg6GqaOL,Tue Oct 24 15:06:50 +0000 2023,https://twitter.com/ncctwice/status/1716833635796742334
1181,alethetamale_,@ultsoob OURS ..,Tue Oct 24 15:06:49 +0000 2023,https://twitter.com/alethetamale_/status/1716833632533483724
1186,missreputati0n,@alluringrep @Puggersxdd @peaaachesxx “They were offered” lmaoo the british r also colonizers that land wasnt theirs to give they also stolenit … palestinians are descendants of canaanites the very first indigenous group of palestine,Tue Oct 24 15:06:48 +0000 2023,https://twitter.com/missreputati0n/status/1716833626216931427
1188,putrinurisyam,@Shaeyful Boek boh! Haritu viral Roblox Malaysia buat takbir raya. Kalini solidariti untuk Palestine pulak 👍,Tue Oct 24 15:06:47 +0000 2023,https://twitter.com/putrinurisyam/status/1716833621670261225
1189,vhannadiaries,I want to make this loud and clear. If you are NEUTRAL about the genocide of palestine or an ISLAMAPHOBE you are NOT welcomed to my account. Get your sorry ass out of here. I don’t want you rats anywhere near my account.,Tue Oct 24 15:06:47 +0000 2023,https://twitter.com/vhannadiaries/status/1716833620852420965
1191,MilosGM032,@jacksonhinklle Your video is not in France but in Sweeden in front of the Riksteatern. In France protesting for Palestine is allowed. Every day you have protesting for Palestine in Paris.,Tue Oct 24 15:06:45 +0000 2023,https://twitter.com/MilosGM032/status/1716833615429173462
1192,Mauaob,@inspireitoday @halfbakedhumans @ShaykhSulaiman And they raped and set fire to others. Palestine is a failed state. none of their neighbours want them but the west loves them. Shows how far many have come from reality,Tue Oct 24 15:06:45 +0000 2023,https://twitter.com/Mauaob/status/1716833614519009729
1195,hadeersoliman01,@HilzFuld The carts gathered for Palestine can fill the roads from rafah back to cairo. Every muslim is ready to die just to save a Palestinian children’s finger from getting hurt. We’re just trying too hard to seek that peace you never knew and never will. you only lie and manipulate with,Tue Oct 24 15:06:44 +0000 2023,https://twitter.com/hadeersoliman01/status/1716833611754975342
1198,thebarrackslive,@jacksonhinklle 🇵🇸Jason Statham supports Palestine,Tue Oct 24 15:06:44 +0000 2023,https://twitter.com/thebarrackslive/status/1716833608391110894
1199,HaqueAishah,#israelcuak #israelkoyak MALAYSIA WITH PALESTINE 🇵🇸🇲🇾  #stadiumaxiataarena #malaysiabersamapalestine https://t.co/rcbbollRtQ,Tue Oct 24 15:06:42 +0000 2023,https://twitter.com/HaqueAishah/status/1716833602581979426
1201,obiwankenobism,@lilacswraith i'm so fucking pissed at this point,Tue Oct 24 15:06:42 +0000 2023,https://twitter.com/obiwankenobism/status/1716833602229739619
1202,ingodname2022,@SFLAGIRLYGIRL @stollermichal @StopAntisemites @UConn @UConnPresident Was this guy a Jewish? https://t.co/EsUXeMrIS3,Tue Oct 24 15:06:42 +0000 2023,https://twitter.com/ingodname2022/status/1716833601365655679
1204,BlueboyxgMarek,@PatrykLesniak7 @rizzmatism @visegrad24 But... he has a point tho. LGBT+ would die in Palestine or other muslim countries..,Tue Oct 24 15:06:41 +0000 2023,https://twitter.com/BlueboyxgMarek/status/1716833598576480701
1205,AnneFra34414880,@TeamEricZemmour Cela m'étonnera toujours qu'un chef d'état qui ne sait pas gérer les problèmes de son pays. parte faire le médiateur de paix dans les conflits (Ukraine .Israélo Palestine etc ) comment on peut créditer cet incapable..,Tue Oct 24 15:06:41 +0000 2023,https://twitter.com/AnneFra34414880/status/1716833597611810842
1207,Parsi313iran,@Ya_Hossein_ ☺️,Tue Oct 24 15:06:41 +0000 2023,https://twitter.com/Parsi313iran/status/1716833595526987867
1209,Sp1dyyy600,@0xMantle Is it right if we transfer $MNT from 1 Wallet to the same wallet again and again to earn MJMILES?,Tue Oct 24 15:06:40 +0000 2023,https://twitter.com/Sp1dyyy600/status/1716833594017300553
1210,digitalbehn,@OSPSF is @IntelPk_ a handle of Psf or someone claiming your previous name?,Tue Oct 24 15:06:39 +0000 2023,https://twitter.com/digitalbehn/status/1716833588627550244
1212,aerigoms_,i know something’s wrong with this multiple comebacks because what the fuck is going on,Tue Oct 24 15:06:39 +0000 2023,https://twitter.com/aerigoms_/status/1716833588011045257
1213,_Citoyen_Alexis,Mathilde Panot : « Le Conseil d'État a cassé la décision de Darmanin d'interdire systématiquement les manifestations en solidarité avec le peuple palestinien et du cessez-le-feu !  Un camouflet pour le ministre de l'Intérieur. »  #Palestine #Israël #Gaza #Gaza_Genocide https://t.co/Wdv1vLpXWN,Tue Oct 24 15:06:39 +0000 2023,https://twitter.com/_Citoyen_Alexis/status/1716833587499348080
1214,fireflybotanica,Ask Palestine to help rewrite the truth!,Tue Oct 24 15:06:38 +0000 2023,https://twitter.com/fireflybotanica/status/1716833586886910145
1216,GhamdiSaadawy,@axp_o @ahli_44 بيكونوا في النص تقريبا ما حددوا مكان محدد,Tue Oct 24 15:06:38 +0000 2023,https://twitter.com/GhamdiSaadawy/status/1716833585104302246
1218,saintlyfavour,@_wastelanded @jewelmirrorball Oh um *** I hate autocorrect,Tue Oct 24 15:06:37 +0000 2023,https://twitter.com/saintlyfavour/status/1716833582679736768
1220,nuranka79939178,@digermesele @Starbucks I stand with Palestine 🇵🇸 @Starbucks  #GenocideSupporters,Tue Oct 24 15:06:37 +0000 2023,https://twitter.com/nuranka79939178/status/1716833580033446057
1222,raza_hussayn,I Stand With Palestine 🇵🇸🥹🇮🇷❤️🙏 https://t.co/pFS2MBQGXh,Tue Oct 24 15:06:36 +0000 2023,https://twitter.com/raza_hussayn/status/1716833575935566317
1223,mortal_kingss,@hiraethcity grammatically no physically yes,Tue Oct 24 15:06:35 +0000 2023,https://twitter.com/mortal_kingss/status/1716833571196027083
1224,misspingpongg,OH MY GODD,Tue Oct 24 15:06:34 +0000 2023,https://twitter.com/misspingpongg/status/1716833569698615339
1226,Abood11296,@jacksonhinklle Palestine https://t.co/6ptcOO0bFm,Tue Oct 24 15:06:33 +0000 2023,https://twitter.com/Abood11296/status/1716833563662839990
1227,ibrooart,Omg icon!!!,Tue Oct 24 15:06:33 +0000 2023,https://twitter.com/ibrooart/status/1716833562966765830
1228,eyedfarid,Kronologi Himpunan Malaysia Bersama Palestine.,Tue Oct 24 15:06:32 +0000 2023,https://twitter.com/eyedfarid/status/1716833560454430839
1230,papoymalibu,No one speak about palestine,Tue Oct 24 15:06:31 +0000 2023,https://twitter.com/papoymalibu/status/1716833556302012572
1231,usamach367,@jacksonhinklle Palestine is a Islamic Country i also support it,Tue Oct 24 15:06:31 +0000 2023,https://twitter.com/usamach367/status/1716833555995881763
1232,Bilquis1977,The scene has become familiar. and funerals have become a game that delights the children of Gaza. I cannot believe their innocence. their immense pain. our severe misery. and our worst helplessness.  #IsraeliNewNazism #Save_children_of_Palestine  #Gaza_Genocide https://t.co/wBZgwNvGpV,Tue Oct 24 15:06:31 +0000 2023,https://twitter.com/Bilquis1977/status/1716833554473357531
1233,thefishermon,@HananyaNaftali I do. for Palestine 🇵🇸 #FreePalenstine 🇵🇸,Tue Oct 24 15:06:30 +0000 2023,https://twitter.com/thefishermon/status/1716833553298960537
1239,yahya_alariny,آفة حارتنا النسيان دي مش أول إبادة ولا أبشع مجازر، الدول والمنظمات والإعلام المعاصر شهد على أحداث كتير بشعة وسد ودانه عنها ورجع يجعجع عادي، بلاش نرفع سقف توقعاتنا ونستنى ان الخنازير تنظف.,Tue Oct 24 15:06:29 +0000 2023,https://twitter.com/yahya_alariny/status/1716833548924325997
1240,durkus19,@TXRGV1 @Mustafa18921994 @swilkinsonbc The problem with all these X “journalist” is they post and retweet things that fit their narrative.  I not for or against Isreal of Palestine.  I am against Hamas and hurting kids on both sides.   Sarah has a bad habit of doing nothing but retweeting,Tue Oct 24 15:06:29 +0000 2023,https://twitter.com/durkus19/status/1716833547452055993
1241,bki60266269,@AvivaKlompas Liar. They are cheering for Palestine to be free.  They are not cheering for genoice. Liar.,Tue Oct 24 15:06:28 +0000 2023,https://twitter.com/bki60266269/status/1716833543828218046
1242,oneweaklys,y’a pleins de mots chelou faut pas oublier,Tue Oct 24 15:06:28 +0000 2023,https://twitter.com/oneweaklys/status/1716833541668188659
1243,tegridy561,@jaxajueny I can’t wait for palestine to get wiped off the map like it deserves,Tue Oct 24 15:06:26 +0000 2023,https://twitter.com/tegridy561/status/1716833536089473328
1245,puwutera1412,Malaysia is always behind Palestine. remember that,Tue Oct 24 15:06:26 +0000 2023,https://twitter.com/puwutera1412/status/1716833533648683315
1246,MartinD1964,@DogRightGirl All the Queers for Palestine should meet with some Palestinians. preferably on a rooftop.,Tue Oct 24 15:06:25 +0000 2023,https://twitter.com/MartinD1964/status/1716833530519462383
1247,Mr_wa3y,@ionebelarra A representative in the French Parliament objects to the policy of her country and President Sarkozy and supports Palestine https://t.co/7bBH0WCUAY,Tue Oct 24 15:06:25 +0000 2023,https://twitter.com/Mr_wa3y/status/1716833529928269993
1249,SimmerSwan,@jamaalism @idontcarewhy77 @daddykool @Tazerface16 @Barbiewithatude Genuine answer. Ottomans didn’t build Turkish settlements in Palestine. it was always the Palestinians that lived there. Jews started settling in the late Ottoman era and the migration accelerated during the British mandate.,Tue Oct 24 15:06:25 +0000 2023,https://twitter.com/SimmerSwan/status/1716833529236226201
1250,galaxyluvzedits,#MLBSpecialSpoilers   “Can you show me where the akuma went?”  *puts her hand on his heart* “HERE- but it’s already broken” https://t.co/tfNAgNoMjf,Tue Oct 24 15:06:25 +0000 2023,https://twitter.com/galaxyluvzedits/status/1716833528296714658
1251,Justa18874,@Alaa_Maraey @dancohen3000 Yasser Arafat created Fatah in the 50’s and created the problems and terrorism we see fully engaged in Palestine today. Yes different name same goal. Learn history this region has been at war for 3 millennia. READ HISTORY   https://t.co/LfV11u0QIu,Tue Oct 24 15:06:24 +0000 2023,https://twitter.com/Justa18874/status/1716833526644121763
1255,Daniel12121965,@rockisland250 @JoeBiden she s a lesbo they will kill her in palestine,Tue Oct 24 15:06:23 +0000 2023,https://twitter.com/Daniel12121965/status/1716833523221553571
1258,OKRain13,Dua Lipa doing Palestine and Gaza advocacy again 💯 in the wake of a new album launch as well. sis is really risking a lot for the cause https://t.co/kcFOrLNCng,Tue Oct 24 15:06:22 +0000 2023,https://twitter.com/OKRain13/status/1716833518708527314
1259,The_Stxrboy,@ManmadhaBoy_ https://t.co/1qr1oVQGfl,Tue Oct 24 15:06:22 +0000 2023,https://twitter.com/The_Stxrboy/status/1716833517622157792
1260,JDizzle810269,@MuhammadZayed0 @jakeshieldsajj How do you still have internet for “X” living in Palestine?,Tue Oct 24 15:06:22 +0000 2023,https://twitter.com/JDizzle810269/status/1716833516804243941
1263,Adii__here,@jacksonhinklle We stand with Palestine,Tue Oct 24 15:06:22 +0000 2023,https://twitter.com/Adii__here/status/1716833516187799870
1266,waters_dl,@CSandbatch Someone on a Spencer space yesterday was calling for “total aryan victory” for Ukraine and Palestine. The internet is so weird.,Tue Oct 24 15:06:21 +0000 2023,https://twitter.com/waters_dl/status/1716833512266125678
1267,bangtanstan13_7,@taexico Is it indirectly a support to palestine🙂??!!,Tue Oct 24 15:06:21 +0000 2023,https://twitter.com/bangtanstan13_7/status/1716833512261648787
1268,honestymic,@nickirapedme_ @dlipahungary @DUALIPA no this supports palestine,Tue Oct 24 15:06:21 +0000 2023,https://twitter.com/honestymic/status/1716833511720755414
1269,gulji1234,Former Uganda President. Idi Amin Thoughts on Israeli-Palestine Conflict https://t.co/2USATZxGQq via @YouTube,Tue Oct 24 15:06:20 +0000 2023,https://twitter.com/gulji1234/status/1716833510999351516
1271,enigmaticurt,@Tita83079013 @GermanyUN Ada juga kejadian unik di Amrik  A group of protesters who identified themselves as “Queers for Palestine” called for the liberation of Palestine. which has been operating for years under its own authority.  https://t.co/7AMcFFD3X4,Tue Oct 24 15:06:20 +0000 2023,https://twitter.com/enigmaticurt/status/1716833510768681029
1272,eiillii0,@TheGhoost_ 144 ساعه https://t.co/JWFKIKurrj,Tue Oct 24 15:06:20 +0000 2023,https://twitter.com/eiillii0/status/1716833509313249514
1274,fish_puddle,@YoniMichanie This evil greedy exploiter at the head of @UN will have to answer about many things at the end of the war. I hope a lot of crap will buried him and all the Anti-Semitic UN membership. anyway they don't give a shit neither of Palestine,Tue Oct 24 15:06:19 +0000 2023,https://twitter.com/fish_puddle/status/1716833504015827436
1275,Parsi313iran,@mohabd11224 لا غیر صحیح بل هذه من فنون عرب الأهواز ✅😉,Tue Oct 24 15:06:19 +0000 2023,https://twitter.com/Parsi313iran/status/1716833503671922889
1276,SERDAR_616161,@SBWorkersUnited I stand with Palestine 🇵🇸,Tue Oct 24 15:06:19 +0000 2023,https://twitter.com/SERDAR_616161/status/1716833503629984184
1278,saintlyfavour,@_wastelanded @jewelmirrorball Oh I’m forced marriage,Tue Oct 24 15:06:17 +0000 2023,https://twitter.com/saintlyfavour/status/1716833498416525389
1279,Athkar925182311,#gaza #palestine #good_morning #غزة_تستغيث  #فلسطين_الان  #معبر_رفح #القدس  https://t.co/scucTgNpc8,Tue Oct 24 15:06:17 +0000 2023,https://twitter.com/Athkar925182311/status/1716833495866319324
1281,waleeshah91,@UNICEF_Pakistan @PakFightsPolio @UNICEFpolio @UNICEFROSA Hypocrite. Trying to save the children from polio but killing thousands of children and infants in Palestine,Tue Oct 24 15:06:16 +0000 2023,https://twitter.com/waleeshah91/status/1716833490803564592
1284,loversplea,@triedndtrueblue no like emma seligman??? it’s crazy because she is advocating for palestine on her stories but doing shits like these at the same time,Tue Oct 24 15:06:15 +0000 2023,https://twitter.com/loversplea/status/1716833489004437628
1287,The_Stxrboy,@Santhoxh_ 😎,Tue Oct 24 15:06:14 +0000 2023,https://twitter.com/The_Stxrboy/status/1716833482394239299
1291,Jawwad_94,@jacksonhinklle Prayers for Palestine 🙏🇵🇸,Tue Oct 24 15:06:12 +0000 2023,https://twitter.com/Jawwad_94/status/1716833475268137234
1296,EnginerO_o,@ gahnaim  @ belalmortaja  @ belalkh  @ mumen_madhoun  @ motasem.mortaja  @ hindkhoudary  @ mustafa_s_thraya   @ aymanalgedi12  @ eid_yara  @ wissamgaza  @ palestine.pixel  @ abdallah_alattar1999  @ mariam_abu_dagga  @ alijadallah66  May Allah bless them. their families&amp  all gaza,Tue Oct 24 15:06:08 +0000 2023,https://twitter.com/EnginerO_o/status/1716833460298621248
1297,apagliar,In resuming my monthly @BrazilianReport column. I discuss the historical context of Brazilian foreign policy re: Israel and Palestine and how that is informing (or not) the Lula administration’s attempts to help broker a ceasefire now,Tue Oct 24 15:06:08 +0000 2023,https://twitter.com/apagliar/status/1716833460189618635
1300,fushigutoe,Ehe https://t.co/S7b7m7wR56,Tue Oct 24 15:06:07 +0000 2023,https://twitter.com/fushigutoe/status/1716833456334967147
1302,oneweaklys,c’est écrit we don’t quoi??? j’arrive pas à lire https://t.co/zP9MPqxRyY,Tue Oct 24 15:06:07 +0000 2023,https://twitter.com/oneweaklys/status/1716833453323497848
1303,FranoisTheveno1,@g_aubry1 @Vukuzman En ne lui faisant pas la guerre ? Et à quel pays vous confieriez la Palestine ? Sachant que votre posture anti-iran est en train de prendre l'eau - même l'Arabie saoudite s'est rapprochée de l'Iran...,Tue Oct 24 15:06:07 +0000 2023,https://twitter.com/FranoisTheveno1/status/1716833453067694533
1304,HassanBerry11,اجمل نشيد للقدس شرف القدس المنشد حسن علامة 2018 al kodis Palestine 2019 ... https://t.co/0EWf1yKLir via @YouTube,Tue Oct 24 15:06:06 +0000 2023,https://twitter.com/HassanBerry11/status/1716833449800245560
1305,lawlietpilled,Me…,Tue Oct 24 15:06:05 +0000 2023,https://twitter.com/lawlietpilled/status/1716833448332276057
1309,Liz2014_3L,@Ayei_Eloheichem @CHSommers Abortion is illegal Palestine. WTF does this even mean?,Tue Oct 24 15:06:02 +0000 2023,https://twitter.com/Liz2014_3L/status/1716833435774493066
1310,aitianformuse,@camilacipriiano @maryyyposaa Sim estamos assistindo Safir e o Ilhan sen é um feio para caralho e como ator é tão ruim que nem pode. os turcos querem a historia de Feryam e não gostaram de ver Feraye ter casado com o corno manso ateş. A atuação do Berkay e a história de amor de #FerYam é o que salva Safir 😌 https://t.co/b1HHGvYagB,Tue Oct 24 15:06:02 +0000 2023,https://twitter.com/aitianformuse/status/1716833432985387300
1311,DetailedDevil1,@MrAndyNgo Send them over. They can go and fight for Palestine and perhaps get a wake up call?,Tue Oct 24 15:06:01 +0000 2023,https://twitter.com/DetailedDevil1/status/1716833430066098624
1313,Immadlol1,@1aoisora1 THE GASP I JUST GUSPED OH MY GOD,Tue Oct 24 15:06:00 +0000 2023,https://twitter.com/Immadlol1/status/1716833426379260403
1315,FearTheOni,@DCornpop @SirDavidChase @L8zyboy108 @JeremyDBoreing Oh damn. I’m sure that woman represents all of Palestine. Totally got me there.,Tue Oct 24 15:05:59 +0000 2023,https://twitter.com/FearTheOni/status/1716833422289797579
1316,mortal_kingss,@Alexanderluv1 its fucking BAFFLING,Tue Oct 24 15:05:59 +0000 2023,https://twitter.com/mortal_kingss/status/1716833421325173150
1319,Abubakar1572021,@MuhammadSmiry I pray for the day when the children of Syria. Palestine &amp  Iraq wake up to the sound of birds not bombs.   🇵🇸🇵🇸,Tue Oct 24 15:05:58 +0000 2023,https://twitter.com/Abubakar1572021/status/1716833417508368587
1320,shambolic1966,@MICHAEL_FLYER @OzraeliAvi I tolerated his Palestine viewpoint before but rebel news has really shown its nothing to do with journalism  any longer.,Tue Oct 24 15:05:58 +0000 2023,https://twitter.com/shambolic1966/status/1716833417214697981
1321,SolariasEyes,@futonlover69 WHAT HAPPENED TO THEIR SCREENS??????,Tue Oct 24 15:05:57 +0000 2023,https://twitter.com/SolariasEyes/status/1716833414043824329
1322,The5H5615,@ninsiaf @Marchfoward Negara arab yg berjiran dgn Palestine pun tk mampu nk buat. ni kn pulak kita yg kekuatan ketenteraan tidak setanding dgn negara Arab.,Tue Oct 24 15:05:57 +0000 2023,https://twitter.com/The5H5615/status/1716833413678973024
1324,nectarofislam,Don’t forget our Brothers and Sisters suffering in Palestine 🇵🇸 Pray for them ❤️‍🩹,Tue Oct 24 15:05:57 +0000 2023,https://twitter.com/nectarofislam/status/1716833412051595431
1327,RASHEDK00867037,@Tilawatul_Quran I stand with Palestine from BANGLADESH 🇧🇩  Allah is the greatest.👏🏻👏🏻,Tue Oct 24 15:05:56 +0000 2023,https://twitter.com/RASHEDK00867037/status/1716833407425241277
1328,jsette60,@sale_gose @Did123K @BFMTV C’est un traître de la république française ‼️,Tue Oct 24 15:05:56 +0000 2023,https://twitter.com/jsette60/status/1716833407353950514
1330,elnegro907,J'aime trop les expressions faciales de #macron la il a le visage de celui qui est pris au piège. contraint de se plier. Question est il la bas pour la paix ou la continuation du pilonnage de la #palestine ? https://t.co/3XCVaA18FI,Tue Oct 24 15:05:54 +0000 2023,https://twitter.com/elnegro907/status/1716833399355175322
1331,CataleiahGrace,Can’t believe I been screaming free Palestine and it’s still not freed. I’m getting vex,Tue Oct 24 15:05:54 +0000 2023,https://twitter.com/CataleiahGrace/status/1716833399254692073
1333,freeh_palestine,#Abrir_el_cruce_de_Rafah #Colapso_total_en_los_hospitales_asediados_de_Gaza #Öffnen_Sie_den_Grenzübergang_Rafah  #Gazabombing #Gaza,Tue Oct 24 15:05:53 +0000 2023,https://twitter.com/freeh_palestine/status/1716833396553552160
1334,GymBroRacha,@8KIZS ITS FUCKING LEE KNOW DAY  HAPPY BIRTHDAY LEE KNOW ULTIMATE IDOL LEEKNOW DAY  #리노편_짱많아_생일축하해  #TheWorldisLeeKnowsStage  #HappyLeeKnowDay,Tue Oct 24 15:05:53 +0000 2023,https://twitter.com/GymBroRacha/status/1716833395140080098
1335,Abubakar1572021,@visegrad24 I pray for the day when the children of Syria. Palestine &amp  Iraq wake up to the sound of birds not bombs.   🇵🇸🇵🇸,Tue Oct 24 15:05:53 +0000 2023,https://twitter.com/Abubakar1572021/status/1716833394850754916
1337,MisTy_Here_,@visegrad24 Pray for palestine,Tue Oct 24 15:05:52 +0000 2023,https://twitter.com/MisTy_Here_/status/1716833391717580933
1338,chvrrieslana,lanas performance of doing time IS RAEL af😍 lana is the amaZIONIST singer ever🥰 lana is mother of PALESTINE💕💕 lana del rey needs to come to the baHAMAS🤞🏼  https://t.co/nGNueGyb8S,Tue Oct 24 15:05:52 +0000 2023,https://twitter.com/chvrrieslana/status/1716833391025455142
1339,hennofm,@AJA_Palestine محدش يعرف راحت فين #مصر  ؟ #Palestine  #GazaGenocides #كتائب_القسام,Tue Oct 24 15:05:51 +0000 2023,https://twitter.com/hennofm/status/1716833389100380399
1340,313ss6,Zionist media: Israeli army members are like ducks hunted by #Hezbollah at the border. #Isarael #IsraelTerrorists #Palestine #FreePalestine #Iran #lebanon #LDF #PalestineLivesMatter #russia #moscow #StandWithPalestine,Tue Oct 24 15:05:51 +0000 2023,https://twitter.com/313ss6/status/1716833387896615137
1341,flowrvamp,more like u guys have no evidence to show except stupid text . but theres tons of evidence from palestine for the entire world to see,Tue Oct 24 15:05:50 +0000 2023,https://twitter.com/flowrvamp/status/1716833383849038286
1343,lilmalaak,@ab0fairuz From what ive heard and understood en palestine isn’t a country mo3atraf biha to be able enaha terfa3 adeya for all the crimes committed against them 3ashan keda i$real say2in fiha cuz no one can stop them. Bas idk i might be wrong 🤷🏻‍♀️,Tue Oct 24 15:05:49 +0000 2023,https://twitter.com/lilmalaak/status/1716833380006801838
1346,mohamed_2028,@NikkiHaley To stand with Palestine is to stand with humanity 🇵🇸 https://t.co/P6bzTTSzqe,Tue Oct 24 15:05:49 +0000 2023,https://twitter.com/mohamed_2028/status/1716833377578516523
1347,aienRolde,Sedih tgk org2 melayu islam kat malaysia nak sokong palestine pun berpuak2 ikut politik. Lepastu duk marah2 kenapa org islam 1 dunia tak boleh bersatuuu. Dah kau pun duk select program mana nak join. sama je la kau pun🥲,Tue Oct 24 15:05:48 +0000 2023,https://twitter.com/aienRolde/status/1716833374739013969
1349,Abubakar1572021,@OzraeliAvi I pray for the day when the children of Syria. Palestine &amp  Iraq wake up to the sound of birds not bombs.   🇵🇸🇵🇸,Tue Oct 24 15:05:47 +0000 2023,https://twitter.com/Abubakar1572021/status/1716833371870109864
1351,MOsman97023523,Muslim Ummah will help Palestine?,Tue Oct 24 15:05:47 +0000 2023,https://twitter.com/MOsman97023523/status/1716833370934792575
1353,eng_hmdsamy,@StandWithUs What about the 1000's of kids killed from palestine,Tue Oct 24 15:05:46 +0000 2023,https://twitter.com/eng_hmdsamy/status/1716833367214449076
1354,Independent,Live: France's Emmanuel Macron meets Palestine's President Mahmoud Abbas in West Bank https://t.co/jGe9GR6rri,Tue Oct 24 15:05:45 +0000 2023,https://twitter.com/Independent/status/1716833364576186669
1355,aerigoms_,WHERE IS WENDY’S TEASER,Tue Oct 24 15:05:44 +0000 2023,https://twitter.com/aerigoms_/status/1716833360365187331
1356,abidahmed786,Useless league with bunch of useless craps can't help innocent child's and peoples dying in Palestine. #Gaza_Genocide #Gazabombing #Palestine,Tue Oct 24 15:05:43 +0000 2023,https://twitter.com/abidahmed786/status/1716833355315155162
1358,ThreeJacques,@HistoryNerd0 @Bushra1Shaikh @LmVamos 9. We have large numbers of Muslims in Britain who look to Gaza in a one of us way that is rooted in cultural ties outside Britain and that do not stem from British history. Nobody feels one of us because of the British Mandate for Palestine.,Tue Oct 24 15:05:42 +0000 2023,https://twitter.com/ThreeJacques/status/1716833350248546537
1359,JNotha,What’s the plan to “Free Palestine” that doesn’t involve ethnic cleansing? https://t.co/Spcv2HiSEt,Tue Oct 24 15:05:42 +0000 2023,https://twitter.com/JNotha/status/1716833348306567421
1360,dyktrivia777,@BBCWorld @Wernoturkind This is unjust killing. Free Palestine 🇵🇸 ✨️,Tue Oct 24 15:05:42 +0000 2023,https://twitter.com/dyktrivia777/status/1716833348272988213
1362,mauwal,@RishiSunak Calling for the liberation of Palestine is not antisemitism.,Tue Oct 24 15:05:41 +0000 2023,https://twitter.com/mauwal/status/1716833345743757613
1363,static_brained,@Shalt__ discovering grofflin for the first time is an experience you never forget,Tue Oct 24 15:05:41 +0000 2023,https://twitter.com/static_brained/status/1716833344720113877
1364,Howardie_5,@jacksonhinklle Why doesn't he just take the next flight into Palestine and join them to show support?,Tue Oct 24 15:05:36 +0000 2023,https://twitter.com/Howardie_5/status/1716833322721214847
